Car ID,Brand,Model,Year,Fuel Type,Transmission,Engine Size,Mileage,Condition,Price,Car_Age,MRI,Triangle_Score,Audit_Flag
222,Ford,Fiesta,2004,Electric,Automatic,2.0,281035.0,Used,24655.78,22,12774.3,100,
223,Mercedes,GLA,2003,Electric,Automatic,1.3,101732.0,New,80585.93,23,4423.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
224,Toyota,RAV4,2017,Hybrid,Automatic,5.4,191791.0,Like New,65006.23,9,21310.1,80,STAT: LikeNew+Mileage>100k
225,BMW,X3,2023,Diesel,Automatic,2.9,292021.0,New,35187.25,3,97340.3,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr
226,Audi,A4,2018,Hybrid,Automatic,3.7,249465.0,Like New,27057.55,8,31183.1,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
227,Toyota,Corolla,2003,Hybrid,Manual,5.8,224589.0,Like New,88481.26,23,9764.7,80,STAT: LikeNew+Mileage>100k
228,Ford,Fiesta,2006,Petrol,Manual,1.3,14026.0,Used,84395.51,20,701.3,100,
229,Tesla,Model Y,2009,Electric,Automatic,4.2,282566.0,New,26827.26,17,16621.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
230,Mercedes,GLC,2017,Petrol,Automatic,1.4,295625.0,New,8382.5,9,32847.2,33,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
231,Ford,Explorer,2018,Petrol,Manual,2.9,109384.0,New,81430.6,8,13673.0,36,STAT: New+Mileage>50k | CREATIVE: TriScore<50
232,Toyota,Corolla,2003,Hybrid,Automatic,5.0,252771.0,Like New,63473.31,23,10990.0,80,STAT: LikeNew+Mileage>100k
233,Mercedes,C-Class,2009,Electric,Manual,3.2,58031.0,New,14583.79,17,3413.6,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
235,Toyota,Camry,2022,Electric,Manual,3.8,143084.0,New,47957.36,4,35771.0,48,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
236,Ford,Focus,2017,Hybrid,Manual,2.6,236503.0,New,78582.28,9,26278.1,33,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
237,Honda,Fit,2004,Hybrid,Automatic,2.1,292104.0,Used,24863.06,22,13277.5,100,
239,Tesla,Model X,2016,Electric,Manual,2.9,130066.0,Used,19843.19,10,13006.6,100,
241,Mercedes,GLA,2011,Hybrid,Automatic,2.8,264837.0,Like New,78980.12,15,17655.8,80,STAT: LikeNew+Mileage>100k
242,Toyota,Corolla,2001,Electric,Automatic,3.3,115313.0,New,74988.63,25,4612.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
243,BMW,3 Series,2000,Petrol,Automatic,4.6,28810.0,New,70569.63,26,1108.1,45,CREATIVE: TriScore<50
244,Toyota,Prius,2022,Electric,Manual,4.3,20092.0,New,45216.96,4,5023.0,68,RELATIONAL: ElecLargeEngine
245,Mercedes,C-Class,2020,Diesel,Automatic,4.5,58105.0,Used,92711.83,6,9684.2,100,
246,Toyota,RAV4,2016,Electric,Manual,1.0,161577.0,New,11927.12,10,16157.7,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
248,BMW,3 Series,2015,Electric,Automatic,4.3,290699.0,Like New,25447.11,11,26427.2,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
249,BMW,X3,2004,Petrol,Manual,3.4,71934.0,New,35782.66,22,3269.7,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
250,Mercedes,GLA,2014,Diesel,Automatic,1.0,72788.0,Used,54345.82,12,6065.7,100,
251,Tesla,Model S,2002,Electric,Automatic,5.0,280083.0,Like New,79352.23,24,11670.1,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
254,Toyota,Camry,2009,Diesel,Manual,1.3,36.0,Like New,43288.37,17,2.1,100,CREATIVE: MRI<500mi/yr
256,Toyota,Camry,2013,Hybrid,Automatic,3.9,80738.0,Like New,28419.52,13,6210.6,80,
257,Toyota,Camry,2012,Electric,Automatic,4.9,60071.0,Used,81293.98,14,4290.8,100,RELATIONAL: ElecLargeEngine
258,Ford,Focus,2001,Petrol,Automatic,4.8,130613.0,Like New,63144.71,25,5224.5,80,STAT: LikeNew+Mileage>100k
259,Toyota,Camry,2002,Electric,Manual,5.0,73601.0,New,40805.03,24,3066.7,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
261,Honda,Fit,2020,Diesel,Manual,1.7,167720.0,Like New,47426.93,6,27953.3,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
262,BMW,X3,2017,Electric,Manual,4.4,71468.0,New,31288.4,9,7940.9,33,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
263,Mercedes,E-Class,2002,Diesel,Automatic,4.1,288614.0,New,14912.93,24,12025.6,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
264,Tesla,Model 3,2009,Electric,Automatic,4.7,196201.0,New,12140.06,17,11541.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
265,Audi,A3,2021,Electric,Automatic,1.8,8328.0,New,38018.04,5,1665.6,80,
266,Toyota,Camry,2006,Petrol,Manual,2.0,137405.0,Used,63401.95,20,6870.2,100,
267,Toyota,Prius,2008,Diesel,Automatic,5.5,251519.0,Used,84564.33,18,13973.3,100,
268,Ford,Focus,2016,Diesel,Manual,4.7,121173.0,Like New,22438.51,10,12117.3,80,STAT: LikeNew+Mileage>100k
269,Mercedes,GLC,2010,Electric,Automatic,5.5,46638.0,Like New,45341.18,16,2914.9,100,RELATIONAL: ElecLargeEngine
270,Honda,Accord,2006,Electric,Automatic,4.8,273412.0,Like New,42235.83,20,13670.6,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
271,Audi,A4,2023,Electric,Manual,4.0,201675.0,Used,53772.43,3,67225.0,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
272,BMW,5 Series,2013,Electric,Manual,4.3,113920.0,Like New,81910.79,13,8763.1,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
273,Honda,CR-V,2018,Electric,Automatic,5.4,171813.0,Like New,57596.3,8,21476.6,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
274,Mercedes,E-Class,2003,Hybrid,Automatic,3.9,7887.0,Used,85432.22,23,342.9,75,CREATIVE: MRI<500mi/yr
275,Tesla,Model S,2005,Electric,Automatic,4.2,228978.0,Like New,54262.42,21,10903.7,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
276,BMW,5 Series,2009,Petrol,Automatic,1.8,24918.0,Used,62365.5,17,1465.8,100,
277,Tesla,Model X,2006,Electric,Automatic,3.4,297641.0,Used,46551.41,20,14882.0,100,
278,Ford,Fiesta,2012,Petrol,Manual,4.6,192081.0,New,83194.08,14,13720.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
279,Ford,Explorer,2013,Petrol,Manual,2.4,274073.0,New,92763.58,13,21082.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
280,Toyota,Corolla,2003,Hybrid,Manual,2.0,102201.0,Used,65718.75,23,4443.5,100,
281,Tesla,Model X,2007,Electric,Manual,2.6,210171.0,Used,82974.33,19,11061.6,100,
282,Mercedes,E-Class,2004,Diesel,Automatic,2.2,290690.0,New,10605.32,22,13213.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
284,BMW,5 Series,2003,Electric,Manual,3.1,168410.0,Like New,22947.88,23,7322.2,80,STAT: LikeNew+Mileage>100k
285,Honda,CR-V,2002,Electric,Manual,5.5,82494.0,Like New,29369.44,24,3437.2,80,RELATIONAL: ElecLargeEngine
286,Mercedes,GLA,2008,Hybrid,Automatic,3.5,215859.0,Used,10066.36,18,11992.2,100,
287,Mercedes,GLA,2007,Hybrid,Manual,1.9,233853.0,New,96713.01,19,12308.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
288,Ford,Fiesta,2000,Hybrid,Automatic,1.4,128279.0,Like New,85941.03,26,4933.8,80,STAT: LikeNew+Mileage>100k
289,Tesla,Model S,2005,Electric,Manual,4.5,81991.0,New,91752.54,21,3904.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine | TREND: OldNewExpensive
290,Toyota,Camry,2008,Petrol,Automatic,2.9,290157.0,New,85485.54,18,16119.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
291,Toyota,Camry,2006,Hybrid,Manual,5.1,52132.0,Used,50555.4,20,2606.6,100,
292,BMW,3 Series,2003,Hybrid,Automatic,4.3,255069.0,Like New,92787.78,23,11090.0,80,STAT: LikeNew+Mileage>100k
293,Ford,Explorer,2012,Hybrid,Manual,5.0,159156.0,New,97099.92,14,11368.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
294,Mercedes,E-Class,2016,Petrol,Automatic,2.4,152215.0,Used,52743.86,10,15221.5,100,
295,Audi,A4,2001,Petrol,Automatic,4.5,91627.0,Used,21684.35,25,3665.1,100,
296,Ford,Focus,2004,Hybrid,Manual,2.3,122772.0,Used,67569.14,22,5580.5,100,
298,BMW,X5,2020,Electric,Automatic,4.2,141294.0,Like New,87853.95,6,23549.0,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
300,BMW,5 Series,2005,Diesel,Manual,2.3,16116.0,Like New,93712.71,21,767.4,100,
301,Ford,Mustang,2007,Diesel,Automatic,2.0,182124.0,Like New,89925.46,19,9585.5,80,STAT: LikeNew+Mileage>100k
302,Honda,Accord,2017,Hybrid,Manual,4.5,51369.0,New,78746.76,9,5707.7,33,STAT: New+Mileage>50k | CREATIVE: TriScore<50
303,Ford,Explorer,2002,Petrol,Manual,2.1,179889.0,Used,73235.92,24,7495.4,100,
304,Tesla,Model 3,2021,Electric,Manual,4.0,233982.0,Used,30152.88,5,46796.4,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
305,Ford,Explorer,2011,Petrol,Automatic,2.3,214275.0,Like New,64027.3,15,14285.0,80,STAT: LikeNew+Mileage>100k
306,BMW,X3,2002,Hybrid,Automatic,4.3,205383.0,Used,54541.42,24,8557.6,100,
307,Tesla,Model Y,2021,Electric,Automatic,5.1,291799.0,Used,86884.69,5,58359.8,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
308,BMW,X5,2005,Electric,Automatic,4.9,188874.0,Used,51712.69,21,8994.0,100,RELATIONAL: ElecLargeEngine
309,Toyota,Prius,2001,Petrol,Automatic,4.8,47632.0,Like New,17135.56,25,1905.3,100,
310,Toyota,Prius,2022,Petrol,Automatic,1.9,211284.0,Like New,5472.39,4,52821.0,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
311,Tesla,Model S,2011,Electric,Automatic,1.4,161848.0,Like New,69397.95,15,10789.9,80,STAT: LikeNew+Mileage>100k
312,Honda,Civic,2001,Electric,Manual,4.5,191082.0,New,57241.3,25,7643.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
313,Toyota,RAV4,2005,Diesel,Automatic,2.8,213807.0,Used,36441.48,21,10181.3,100,
314,Ford,Focus,2016,Hybrid,Automatic,3.2,196523.0,New,21052.35,10,19652.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
315,BMW,5 Series,2002,Electric,Manual,1.2,179884.0,Like New,49337.96,24,7495.2,80,STAT: LikeNew+Mileage>100k
316,Toyota,Corolla,2001,Petrol,Manual,2.3,281039.0,New,14527.21,25,11241.6,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
317,Toyota,Corolla,2022,Hybrid,Manual,1.2,235892.0,Used,36930.31,4,58973.0,100,CREATIVE: MRI>25kmi/yr
318,Honda,Fit,2019,Petrol,Automatic,5.4,213408.0,Used,41025.13,7,30486.9,100,CREATIVE: MRI>25kmi/yr
319,Tesla,Model X,2007,Electric,Manual,2.2,242718.0,Like New,49233.78,19,12774.6,80,STAT: LikeNew+Mileage>100k
320,Tesla,Model X,2021,Electric,Automatic,3.8,192879.0,Like New,49328.97,5,38575.8,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
321,Mercedes,C-Class,2011,Hybrid,Automatic,1.2,23086.0,New,29415.54,15,1539.1,50,
322,Honda,Fit,2003,Hybrid,Automatic,4.3,85637.0,Like New,85770.04,23,3723.3,80,
323,Ford,Fiesta,2004,Hybrid,Manual,2.6,158279.0,New,38776.63,22,7194.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
324,Tesla,Model S,2012,Electric,Manual,5.5,151969.0,Used,26810.79,14,10854.9,100,RELATIONAL: ElecLargeEngine
325,BMW,X3,2014,Petrol,Automatic,5.4,63083.0,Used,21701.94,12,5256.9,100,
326,Honda,Accord,2022,Diesel,Automatic,2.6,95028.0,Used,35644.95,4,23757.0,100,
327,Toyota,RAV4,2015,Diesel,Automatic,5.5,97551.0,Used,11417.52,11,8868.3,100,
328,BMW,5 Series,2009,Hybrid,Manual,6.0,138355.0,Used,8126.21,17,8138.5,100,
329,BMW,5 Series,2022,Petrol,Automatic,5.1,94024.0,New,62488.51,4,23506.0,48,STAT: New+Mileage>50k | CREATIVE: TriScore<50
330,Toyota,RAV4,2015,Diesel,Manual,5.2,262399.0,Used,63818.98,11,23854.5,100,
331,Honda,Civic,2011,Diesel,Automatic,2.2,207627.0,New,55310.88,15,13841.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
332,Toyota,Corolla,2016,Diesel,Manual,3.9,15487.0,Used,77417.09,10,1548.7,100,
334,BMW,5 Series,2011,Hybrid,Manual,1.5,297194.0,New,93917.45,15,19812.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
335,Audi,Q7,2007,Hybrid,Manual,6.0,270888.0,New,14031.19,19,14257.3,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
336,Audi,A4,2019,Hybrid,Manual,2.6,61596.0,Like New,69032.18,7,8799.4,100,
337,Ford,Mustang,2002,Electric,Manual,4.7,214469.0,New,17672.68,24,8936.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
338,Tesla,Model Y,2015,Electric,Manual,5.0,177175.0,New,88591.02,11,16106.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
339,Toyota,Prius,2012,Electric,Manual,5.3,153048.0,Used,53517.76,14,10932.0,100,RELATIONAL: ElecLargeEngine
340,Toyota,RAV4,2022,Petrol,Automatic,6.0,6277.0,New,12817.89,4,1569.2,83,
341,Ford,Fiesta,2018,Diesel,Automatic,2.2,133332.0,New,63588.79,8,16666.5,36,STAT: New+Mileage>50k | CREATIVE: TriScore<50
342,Ford,Fiesta,2007,Diesel,Automatic,1.2,240515.0,Like New,5865.44,19,12658.7,80,STAT: LikeNew+Mileage>100k
343,Ford,Mustang,2021,Petrol,Automatic,3.1,260577.0,Used,78722.11,5,52115.4,100,CREATIVE: MRI>25kmi/yr
344,BMW,X5,2004,Petrol,Manual,1.7,196955.0,Like New,66805.57,22,8952.5,80,STAT: LikeNew+Mileage>100k
345,Mercedes,E-Class,2019,Hybrid,Automatic,1.1,286885.0,Like New,25199.35,7,40983.6,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
346,Toyota,Camry,2007,Hybrid,Manual,2.8,299355.0,Like New,40601.34,19,15755.5,80,STAT: LikeNew+Mileage>100k
347,BMW,X5,2023,Electric,Manual,4.9,240464.0,New,5741.64,3,80154.7,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
348,Ford,Focus,2011,Electric,Manual,3.8,258445.0,Like New,70899.96,15,17229.7,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
349,Toyota,Corolla,2000,Petrol,Automatic,2.6,269013.0,Like New,35653.47,26,10346.7,80,STAT: LikeNew+Mileage>100k
350,BMW,3 Series,2020,Electric,Manual,4.3,94515.0,Used,59300.95,6,15752.5,100,RELATIONAL: ElecLargeEngine
351,Mercedes,GLC,2019,Diesel,Automatic,2.2,150494.0,Used,95889.12,7,21499.1,100,
352,BMW,X5,2005,Petrol,Automatic,1.1,166685.0,Used,33449.34,21,7937.4,100,
353,Mercedes,C-Class,2021,Petrol,Automatic,4.8,188088.0,Used,99072.6,5,37617.6,100,CREATIVE: MRI>25kmi/yr
354,Ford,Focus,2017,Diesel,Automatic,4.1,60110.0,Like New,65109.2,9,6678.9,100,
355,Mercedes,GLA,2007,Hybrid,Automatic,4.8,219601.0,Used,27998.42,19,11557.9,100,
356,Toyota,Camry,2006,Hybrid,Manual,1.2,208994.0,New,46493.9,20,10449.7,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
357,Ford,Mustang,2000,Diesel,Manual,5.2,296177.0,Like New,75343.05,26,11391.4,80,STAT: LikeNew+Mileage>100k
358,Toyota,RAV4,2020,Diesel,Automatic,4.1,260705.0,Used,47415.4,6,43450.8,100,CREATIVE: MRI>25kmi/yr
359,Audi,A4,2015,Electric,Manual,3.8,12938.0,Like New,11508.22,11,1176.2,100,RELATIONAL: ElecLargeEngine
360,Honda,Accord,2011,Petrol,Automatic,4.1,130842.0,Used,21017.35,15,8722.8,100,
361,Mercedes,C-Class,2005,Electric,Manual,5.3,264418.0,Like New,80173.29,21,12591.3,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
362,Honda,Civic,2019,Diesel,Manual,3.9,150033.0,Used,66595.44,7,21433.3,100,
363,Honda,Accord,2001,Electric,Manual,3.9,20044.0,New,59133.42,25,801.8,50,RELATIONAL: ElecLargeEngine
364,Mercedes,E-Class,2013,Diesel,Manual,6.0,99372.0,Used,20924.09,13,7644.0,100,
365,Ford,Fiesta,2003,Electric,Manual,4.8,276850.0,Like New,84586.96,23,12037.0,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
366,Audi,Q7,2000,Electric,Manual,3.2,137046.0,Like New,96270.31,26,5271.0,80,STAT: LikeNew+Mileage>100k
367,Toyota,Prius,2022,Hybrid,Manual,4.5,21213.0,New,8884.27,4,5303.2,68,
368,BMW,X3,2017,Diesel,Manual,2.9,1950.0,Like New,12413.03,9,216.7,100,CREATIVE: MRI<500mi/yr
369,Toyota,RAV4,2012,Electric,Manual,2.1,254043.0,New,89048.83,14,18145.9,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
370,BMW,X5,2001,Petrol,Manual,4.0,216085.0,Like New,82477.46,25,8643.4,80,STAT: LikeNew+Mileage>100k
371,Toyota,Prius,2008,Electric,Manual,5.6,272555.0,Like New,63703.77,18,15141.9,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
372,Mercedes,GLA,2020,Electric,Manual,5.6,148843.0,New,94771.69,6,24807.2,42,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
373,Audi,Q5,2001,Petrol,Manual,2.7,297197.0,Like New,66410.9,25,11887.9,80,STAT: LikeNew+Mileage>100k
374,BMW,3 Series,2008,Diesel,Automatic,3.6,248966.0,Like New,25518.6,18,13831.4,80,STAT: LikeNew+Mileage>100k
375,Tesla,Model X,2000,Electric,Manual,2.1,138117.0,New,74221.02,26,5312.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
376,Ford,Explorer,2010,Hybrid,Manual,6.0,29714.0,Used,66342.48,16,1857.1,100,
377,Toyota,RAV4,2002,Hybrid,Manual,5.9,165458.0,New,98645.75,24,6894.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
378,Toyota,Corolla,2019,Petrol,Manual,4.2,270706.0,Like New,25320.09,7,38672.3,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
379,BMW,3 Series,2022,Electric,Manual,5.0,12026.0,Used,61799.07,4,3006.5,100,RELATIONAL: ElecLargeEngine
380,Ford,Fiesta,2003,Diesel,Manual,4.6,106147.0,Used,79115.91,23,4615.1,100,
381,Ford,Fiesta,2017,Electric,Automatic,4.0,31589.0,Used,37203.39,9,3509.9,100,RELATIONAL: ElecLargeEngine
382,Mercedes,C-Class,2022,Hybrid,Automatic,1.3,108199.0,New,41069.56,4,27049.8,48,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
383,Tesla,Model Y,2005,Electric,Automatic,3.3,288988.0,Used,89350.67,21,13761.3,100,
384,Mercedes,E-Class,2002,Petrol,Manual,4.4,208574.0,Used,43398.51,24,8690.6,100,
385,Mercedes,GLA,2021,Petrol,Manual,4.4,214340.0,Used,64349.62,5,42868.0,100,CREATIVE: MRI>25kmi/yr
386,Mercedes,GLC,2010,Diesel,Manual,2.9,54708.0,Like New,89477.62,16,3419.2,100,
387,Mercedes,C-Class,2014,Diesel,Automatic,5.7,70825.0,New,24933.53,12,5902.1,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
388,Mercedes,GLA,2021,Hybrid,Manual,1.8,51574.0,New,98278.34,5,10314.8,45,STAT: New+Mileage>50k | CREATIVE: TriScore<50
389,Audi,A3,2004,Diesel,Manual,3.5,232409.0,Like New,71685.59,22,10564.0,80,STAT: LikeNew+Mileage>100k
390,Ford,Explorer,2019,Electric,Automatic,4.5,186381.0,Used,52131.56,7,26625.9,100,CREATIVE: MRI>25kmi/yr | RELATIONAL: ElecLargeEngine
391,Mercedes,C-Class,2009,Petrol,Automatic,4.5,64230.0,Like New,45937.45,17,3778.2,100,
392,Ford,Mustang,2011,Petrol,Manual,4.2,254451.0,Like New,95664.64,15,16963.4,80,STAT: LikeNew+Mileage>100k
393,Ford,Fiesta,2014,Petrol,Manual,2.4,247174.0,Used,24543.86,12,20597.8,100,
394,Honda,CR-V,2016,Diesel,Manual,1.8,219700.0,Used,34609.91,10,21970.0,100,
395,Audi,Q5,2009,Petrol,Manual,4.2,287249.0,New,34240.31,17,16897.0,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
396,Mercedes,GLA,2005,Petrol,Automatic,4.0,246514.0,Used,32455.6,21,11738.8,100,
397,Toyota,RAV4,2017,Petrol,Manual,1.9,264491.0,Like New,49511.11,9,29387.9,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
398,BMW,5 Series,2012,Hybrid,Manual,4.5,226094.0,Like New,98972.03,14,16149.6,80,STAT: LikeNew+Mileage>100k
399,Tesla,Model X,2002,Electric,Automatic,3.3,148182.0,Used,89434.74,24,6174.2,100,
400,Toyota,Corolla,2023,Diesel,Manual,4.3,193242.0,New,36155.21,3,64414.0,60,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr
401,Audi,A4,2009,Petrol,Manual,5.2,182873.0,Like New,45172.66,17,10757.2,80,STAT: LikeNew+Mileage>100k
402,BMW,3 Series,2013,Diesel,Automatic,1.8,124926.0,Used,68600.67,13,9609.7,100,
404,Ford,Explorer,2002,Petrol,Manual,4.9,19199.0,New,82914.6,24,800.0,55,TREND: OldNewExpensive
405,BMW,5 Series,2015,Petrol,Automatic,4.0,183208.0,Like New,88580.82,11,16655.3,80,STAT: LikeNew+Mileage>100k
406,Ford,Explorer,2006,Diesel,Automatic,4.5,220868.0,Like New,86434.03,20,11043.4,80,STAT: LikeNew+Mileage>100k
407,Toyota,Corolla,2019,Diesel,Manual,5.2,120787.0,New,40630.17,7,17255.3,39,STAT: New+Mileage>50k | CREATIVE: TriScore<50
409,BMW,3 Series,2008,Electric,Manual,5.8,148063.0,New,6176.89,18,8225.7,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
410,BMW,X5,2014,Diesel,Manual,3.7,153625.0,Used,42942.56,12,12802.1,100,
411,Mercedes,GLA,2020,Hybrid,Manual,3.4,220782.0,Like New,48740.55,6,36797.0,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
412,Audi,Q7,2002,Diesel,Manual,3.0,87493.0,New,91162.56,24,3645.5,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | TREND: OldNewExpensive
413,Mercedes,GLA,2001,Petrol,Automatic,1.8,274915.0,Like New,89928.83,25,10996.6,80,STAT: LikeNew+Mileage>100k
414,Audi,Q7,2001,Electric,Manual,3.9,125607.0,Like New,96779.22,25,5024.3,80,STAT: LikeNew+Mileage>100k | RELATIONAL: ElecLargeEngine
415,Mercedes,GLA,2002,Petrol,Manual,2.4,246834.0,Like New,89084.97,24,10284.8,80,STAT: LikeNew+Mileage>100k
416,Ford,Fiesta,2017,Hybrid,Manual,5.6,79876.0,New,5779.07,9,8875.1,33,STAT: New+Mileage>50k | CREATIVE: TriScore<50
417,BMW,3 Series,2013,Diesel,Manual,3.9,167071.0,Used,65938.78,13,12851.6,100,
418,Toyota,Prius,2019,Diesel,Automatic,4.0,202959.0,New,11482.58,7,28994.1,39,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50
419,Audi,A4,2017,Petrol,Automatic,2.8,243722.0,Like New,30896.46,9,27080.2,80,STAT: LikeNew+Mileage>100k | CREATIVE: MRI>25kmi/yr
420,Audi,Q7,2009,Petrol,Automatic,1.3,44440.0,New,59939.22,17,2614.1,30,CREATIVE: TriScore<50
422,Mercedes,GLA,2021,Electric,Automatic,3.1,43039.0,Like New,67190.04,5,8607.8,100,
424,Tesla,Model S,2003,Electric,Manual,4.0,186061.0,New,14842.37,23,8089.6,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
425,Ford,Fiesta,2013,Diesel,Automatic,5.4,273388.0,New,17215.75,13,21029.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50
426,BMW,X3,2000,Electric,Manual,5.4,94594.0,New,13684.37,26,3638.2,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
427,Toyota,Prius,2013,Electric,Automatic,4.3,170623.0,New,21932.27,13,13124.8,30,STAT: New+Mileage>50k | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
428,BMW,5 Series,2015,Diesel,Automatic,2.1,194302.0,Used,70406.34,11,17663.8,100,
429,Tesla,Model 3,2021,Electric,Automatic,5.3,290515.0,New,83929.54,5,58103.0,45,STAT: New+Mileage>50k | CREATIVE: MRI>25kmi/yr | CREATIVE: TriScore<50 | RELATIONAL: ElecLargeEngine
430,Audi,Q5,2013,Diesel,Automatic,5.4,159950.0,Used,43837.32,13,12303.8,100,
431,Audi,A3,2019,Hybrid,Manual,2.0,167229.0,Like New,70814.24,7,23889.9,80,STAT: LikeNew+Mileage>100k
432,Tesla,Model Y,2002,Electric,Manual,4.7,5914.0,Used,24001.54,24,246.4,75,CREATIVE: MRI<500mi/yr | RELATIONAL: ElecLargeEngine
433,Toyota,Prius,2002,Petrol,Automatic,2.4,214772.0,Like New,97461.61,24,8948.8,80,STAT: LikeNew+Mileage>100k
435,Honda,Accord,2005,Diesel,Automatic,6.0,227561.0,Like New,85357.36,21,10836.2,80,STAT: LikeNew+Mileage>100k
